id,owner_id,owner_kind,article_code,penalty_type,min_imprisonment_months,max_imprisonment_months,fine_min_vnd,fine_max_vnd,has_life_imprisonment,has_death_penalty,text
penalty_article_250_clause_1_1,article_250_clause_1,Clause,250,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_250_clause_2_1,article_250_clause_2,Clause,250,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_250_clause_3_1,article_250_clause_3,Clause,250,imprisonment,180,240,,,false,false,phạt tù từ 15 năm đến 20 năm
penalty_article_250_clause_4_1,article_250_clause_4,Clause,250,imprisonment,240,240,,,true,false,phạt tù 20 năm hoặc tù chung thân
penalty_article_250_clause_4_2,article_250_clause_4,Clause,250,imprisonment,240,240,,,true,false,phạt tù 20 năm
penalty_article_250_clause_5_1,article_250_clause_5,Clause,250,fine,,,5000000,500000000,false,false,phạt tiền từ 5.000.000 đồng đến 500.000.000 đồng
penalty_article_251_clause_1_1,article_251_clause_1,Clause,251,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_251_clause_2_1,article_251_clause_2,Clause,251,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_251_clause_3_1,article_251_clause_3,Clause,251,imprisonment,180,240,,,false,false,phạt tù từ 15 năm đến 20 năm
penalty_article_251_clause_4_1,article_251_clause_4,Clause,251,imprisonment,240,240,,,true,false,phạt tù 20 năm hoặc tù chung thân
penalty_article_251_clause_4_2,article_251_clause_4,Clause,251,imprisonment,240,240,,,true,false,phạt tù 20 năm
penalty_article_251_clause_5_1,article_251_clause_5,Clause,251,life_imprisonment,,,,,true,false,tù chung thân
penalty_article_251_clause_5_2,article_251_clause_5,Clause,251,death_penalty,,,,,false,true,tử hình
penalty_article_251_clause_6_1,article_251_clause_6,Clause,251,fine,,,5000000,500000000,false,false,phạt tiền từ 5.000.000 đồng đến 500.000.000 đồng
penalty_article_252_clause_1_1,article_252_clause_1,Clause,252,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_252_clause_2_1,article_252_clause_2,Clause,252,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_252_clause_3_1,article_252_clause_3,Clause,252,imprisonment,120,180,,,false,false,phạt tù từ 10 năm đến 15 năm
penalty_article_252_clause_4_1,article_252_clause_4,Clause,252,imprisonment,180,240,,,true,false,phạt tù từ 15 năm đến 20 năm
penalty_article_252_clause_5_1,article_252_clause_5,Clause,252,fine,,,5000000,500000000,false,false,phạt tiền từ 5.000.000 đồng đến 500.000.000 đồng
penalty_article_253_clause_1_1,article_253_clause_1,Clause,253,imprisonment,12,72,,,false,false,phạt tù từ 01 năm đến 06 năm
penalty_article_253_clause_2_1,article_253_clause_2,Clause,253,imprisonment,72,156,,,false,false,phạt tù từ 06 năm đến 13 năm
penalty_article_253_clause_3_1,article_253_clause_3,Clause,253,imprisonment,156,240,,,false,false,phạt tù từ 13 năm đến 20 năm
penalty_article_253_clause_4_1,article_253_clause_4,Clause,253,imprisonment,240,240,,,true,false,phạt tù 20 năm hoặc tù chung thân
penalty_article_253_clause_4_2,article_253_clause_4,Clause,253,imprisonment,240,240,,,true,false,phạt tù 20 năm
penalty_article_253_clause_6_1,article_253_clause_6,Clause,253,fine,,,5000000,50000000,false,false,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng
penalty_article_254_clause_1_1,article_254_clause_1,Clause,254,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_254_clause_2_1,article_254_clause_2,Clause,254,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_254_clause_3_1,article_254_clause_3,Clause,254,fine,,,5000000,500000000,false,false,phạt tiền từ 5.000.000 đồng đến 500.000.000 đồng
penalty_article_255_clause_1_1,article_255_clause_1,Clause,255,imprisonment,36,84,,,false,false,phạt tù từ 03 năm đến 07 năm
penalty_article_255_clause_2_1,article_255_clause_2,Clause,255,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_255_clause_3_1,article_255_clause_3,Clause,255,imprisonment,180,240,,,false,false,phạt tù từ 15 năm đến 20 năm
penalty_article_255_clause_4_1,article_255_clause_4,Clause,255,imprisonment,240,240,,,true,false,phạt tù 20 năm hoặc tù chung thân
penalty_article_255_clause_4_2,article_255_clause_4,Clause,255,imprisonment,240,240,,,true,false,phạt tù 20 năm
penalty_article_255_clause_5_1,article_255_clause_5,Clause,255,fine,,,50000000,500000000,false,false,phạt tiền từ 50.000.000 đồng đến 500.000.000 đồng
penalty_article_256_clause_1_1,article_256_clause_1,Clause,256,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_256_clause_2_1,article_256_clause_2,Clause,256,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_256_clause_3_1,article_256_clause_3,Clause,256,fine,,,50000000,200000000,false,false,phạt tiền từ 50.000.000 đồng đến 200.000.000 đồng
penalty_article_256a_clause_1_1,article_256a_clause_1,Clause,256a,imprisonment,24,36,,,false,false,phạt tù từ 02 năm đến 03 năm
penalty_article_256a_clause_2_1,article_256a_clause_2,Clause,256a,imprisonment,36,60,,,false,false,phạt tù từ 03 năm đến 05 năm
penalty_article_257_clause_1_1,article_257_clause_1,Clause,257,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_257_clause_2_1,article_257_clause_2,Clause,257,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_257_clause_3_1,article_257_clause_3,Clause,257,imprisonment,180,240,,,false,false,phạt tù từ 15 năm đến 20 năm
penalty_article_257_clause_4_1,article_257_clause_4,Clause,257,imprisonment,240,240,,,true,false,phạt tù 20 năm hoặc tù chung thân
penalty_article_257_clause_4_2,article_257_clause_4,Clause,257,imprisonment,240,240,,,true,false,phạt tù 20 năm
penalty_article_257_clause_5_1,article_257_clause_5,Clause,257,fine,,,5000000,100000000,false,false,phạt tiền từ 5.000.000 đồng đến 100.000.000 đồng
penalty_article_258_clause_1_1,article_258_clause_1,Clause,258,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_258_clause_2_1,article_258_clause_2,Clause,258,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_258_clause_3_1,article_258_clause_3,Clause,258,imprisonment,120,180,,,false,false,phạt tù từ 10 năm đến 15 năm
penalty_article_258_clause_4_1,article_258_clause_4,Clause,258,imprisonment,180,240,,,true,false,phạt tù từ 15 năm đến 20 năm
penalty_article_258_clause_5_1,article_258_clause_5,Clause,258,fine,,,5000000,100000000,false,false,phạt tiền từ 5.000.000 đồng đến 100.000.000 đồng
penalty_article_259_clause_1_1,article_259_clause_1,Clause,259,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_259_clause_1_2,article_259_clause_1,Clause,259,fine,,,10000000,100000000,false,false,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng
penalty_article_259_clause_2_1,article_259_clause_2,Clause,259,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_259_clause_3_1,article_259_clause_3,Clause,259,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_260_clause_1_1,article_260_clause_1,Clause,260,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_260_clause_1_2,article_260_clause_1,Clause,260,fine,,,30000000,100000000,false,false,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng
penalty_article_260_clause_2_1,article_260_clause_2,Clause,260,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_260_clause_3_1,article_260_clause_3,Clause,260,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_260_clause_4_1,article_260_clause_4,Clause,260,imprisonment,3,12,,,false,false,phạt tù từ 03 tháng đến 01 năm
penalty_article_260_clause_4_2,article_260_clause_4,Clause,260,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_261_clause_1_1,article_261_clause_1,Clause,261,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_261_clause_1_2,article_261_clause_1,Clause,261,fine,,,30000000,100000000,false,false,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng
penalty_article_261_clause_2_1,article_261_clause_2,Clause,261,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_261_clause_2_2,article_261_clause_2,Clause,261,fine,,,100000000,300000000,false,false,phạt tiền từ 100.000.000 đồng đến 300.000.000 đồng
penalty_article_261_clause_3_1,article_261_clause_3,Clause,261,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_261_clause_4_1,article_261_clause_4,Clause,261,fine,,,5000000,20000000,false,false,phạt tiền từ 5.000.000 đồng đến 20.000.000 đồng
penalty_article_262_clause_1_1,article_262_clause_1,Clause,262,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_262_clause_1_2,article_262_clause_1,Clause,262,fine,,,20000000,100000000,false,false,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng
penalty_article_262_clause_2_1,article_262_clause_2,Clause,262,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_262_clause_3_1,article_262_clause_3,Clause,262,imprisonment,60,120,,,false,false,phạt tù từ 05 năm đến 10 năm
penalty_article_263_clause_1_1,article_263_clause_1,Clause,263,imprisonment,12,36,,,false,false,phạt tù từ 01 năm đến 03 năm
penalty_article_263_clause_1_2,article_263_clause_1,Clause,263,fine,,,20000000,100000000,false,false,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng
penalty_article_263_clause_2_1,article_263_clause_2,Clause,263,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_263_clause_3_1,article_263_clause_3,Clause,263,imprisonment,60,144,,,false,false,phạt tù từ 05 năm đến 12 năm
penalty_article_263_clause_4_1,article_263_clause_4,Clause,263,fine,,,10000000,30000000,false,false,phạt tiền từ 10.000.000 đồng đến 30.000.000 đồng
penalty_article_264_clause_1_1,article_264_clause_1,Clause,264,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_264_clause_2_1,article_264_clause_2,Clause,264,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_264_clause_2_2,article_264_clause_2,Clause,264,fine,,,50000000,200000000,false,false,phạt tiền từ 50.000.000 đồng đến 200.000.000 đồng
penalty_article_264_clause_3_1,article_264_clause_3,Clause,264,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_264_clause_4_1,article_264_clause_4,Clause,264,fine,,,10000000,30000000,false,false,phạt tiền từ 10.000.000 đồng đến 30.000.000 đồng
penalty_article_265_clause_1_1,article_265_clause_1,Clause,265,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_265_clause_1_2,article_265_clause_1,Clause,265,fine,,,30000000,100000000,false,false,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng
penalty_article_265_clause_2_1,article_265_clause_2,Clause,265,imprisonment,48,120,,,false,false,phạt tù từ 04 năm đến 10 năm
penalty_article_265_clause_2_2,article_265_clause_2,Clause,265,fine,,,100000000,500000000,false,false,phạt tiền từ 100.000.000 đồng đến 500.000.000 đồng
penalty_article_265_clause_3_1,article_265_clause_3,Clause,265,imprisonment,96,180,,,false,false,phạt tù từ 08 năm đến 15 năm
penalty_article_265_clause_4_1,article_265_clause_4,Clause,265,imprisonment,144,240,,,true,false,phạt tù từ 12 năm đến 20 năm
penalty_article_265_clause_5_1,article_265_clause_5,Clause,265,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_266_clause_1_1,article_266_clause_1,Clause,266,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_266_clause_1_2,article_266_clause_1,Clause,266,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_266_clause_2_1,article_266_clause_2,Clause,266,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_266_clause_2_2,article_266_clause_2,Clause,266,fine,,,50000000,150000000,false,false,phạt tiền từ 50.000.000 đồng đến 150.000.000 đồng
penalty_article_266_clause_3_1,article_266_clause_3,Clause,266,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_266_clause_4_1,article_266_clause_4,Clause,266,imprisonment,144,240,,,false,false,phạt tù từ 12 năm đến 20 năm
penalty_article_266_clause_5_1,article_266_clause_5,Clause,266,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_267_clause_1_1,article_267_clause_1,Clause,267,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_267_clause_1_2,article_267_clause_1,Clause,267,fine,,,50000000,200000000,false,false,phạt tiền từ 50.000.000 đồng đến 200.000.000 đồng
penalty_article_267_clause_2_1,article_267_clause_2,Clause,267,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_267_clause_3_1,article_267_clause_3,Clause,267,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_267_clause_4_1,article_267_clause_4,Clause,267,imprisonment,3,12,,,false,false,phạt tù từ 03 tháng đến 01 năm
penalty_article_267_clause_4_2,article_267_clause_4,Clause,267,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_268_clause_1_1,article_268_clause_1,Clause,268,imprisonment,12,36,,,false,false,phạt tù từ 01 năm đến 03 năm
penalty_article_268_clause_1_2,article_268_clause_1,Clause,268,fine,,,30000000,100000000,false,false,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng
penalty_article_268_clause_2_1,article_268_clause_2,Clause,268,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_268_clause_3_1,article_268_clause_3,Clause,268,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_268_clause_4_1,article_268_clause_4,Clause,268,imprisonment,3,12,,,false,false,phạt tù từ 03 tháng đến 01 năm
penalty_article_268_clause_4_2,article_268_clause_4,Clause,268,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_269_clause_1_1,article_269_clause_1,Clause,269,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_269_clause_1_2,article_269_clause_1,Clause,269,fine,,,20000000,100000000,false,false,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng
penalty_article_269_clause_2_1,article_269_clause_2,Clause,269,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_269_clause_3_1,article_269_clause_3,Clause,269,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_270_clause_1_1,article_270_clause_1,Clause,270,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_270_clause_1_2,article_270_clause_1,Clause,270,fine,,,30000000,100000000,false,false,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng
penalty_article_270_clause_2_1,article_270_clause_2,Clause,270,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_270_clause_3_1,article_270_clause_3,Clause,270,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_271_clause_1_1,article_271_clause_1,Clause,271,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_271_clause_1_2,article_271_clause_1,Clause,271,fine,,,30000000,100000000,false,false,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng
penalty_article_271_clause_2_1,article_271_clause_2,Clause,271,imprisonment,24,84,,,false,false,phạt tù từ 02 năm đến 07 năm
penalty_article_271_clause_3_1,article_271_clause_3,Clause,271,imprisonment,84,144,,,false,false,phạt tù từ 07 năm đến 12 năm
penalty_article_272_clause_1_1,article_272_clause_1,Clause,272,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_272_clause_1_2,article_272_clause_1,Clause,272,fine,,,30000000,100000000,false,false,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng
penalty_article_272_clause_2_1,article_272_clause_2,Clause,272,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_272_clause_3_1,article_272_clause_3,Clause,272,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_272_clause_4_1,article_272_clause_4,Clause,272,imprisonment,3,12,,,false,false,phạt tù từ 03 tháng đến 01 năm
penalty_article_272_clause_4_2,article_272_clause_4,Clause,272,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_273_clause_1_1,article_273_clause_1,Clause,273,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_273_clause_1_2,article_273_clause_1,Clause,273,fine,,,30000000,100000000,false,false,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng
penalty_article_273_clause_2_1,article_273_clause_2,Clause,273,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_273_clause_3_1,article_273_clause_3,Clause,273,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_273_clause_4_1,article_273_clause_4,Clause,273,imprisonment,3,12,,,false,false,phạt tù từ 03 tháng đến 01 năm
penalty_article_273_clause_4_2,article_273_clause_4,Clause,273,fine,,,10000000,30000000,false,false,phạt tiền từ 10.000.000 đồng đến 30.000.000 đồng
penalty_article_274_clause_1_1,article_274_clause_1,Clause,274,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_274_clause_1_2,article_274_clause_1,Clause,274,fine,,,30000000,100000000,false,false,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng
penalty_article_274_clause_2_1,article_274_clause_2,Clause,274,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_274_clause_3_1,article_274_clause_3,Clause,274,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_275_clause_1_1,article_275_clause_1,Clause,275,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_275_clause_1_2,article_275_clause_1,Clause,275,fine,,,30000000,100000000,false,false,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng
penalty_article_275_clause_2_1,article_275_clause_2,Clause,275,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_275_clause_3_1,article_275_clause_3,Clause,275,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_276_clause_1_1,article_276_clause_1,Clause,276,imprisonment,6,36,,,false,false,phạt tù từ 06 tháng đến 03 năm
penalty_article_276_clause_1_2,article_276_clause_1,Clause,276,fine,,,30000000,100000000,false,false,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng
penalty_article_276_clause_2_1,article_276_clause_2,Clause,276,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_276_clause_3_1,article_276_clause_3,Clause,276,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_277_clause_1_1,article_277_clause_1,Clause,277,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_277_clause_1_2,article_277_clause_1,Clause,277,fine,,,30000000,100000000,false,false,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng
penalty_article_277_clause_2_1,article_277_clause_2,Clause,277,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_277_clause_3_1,article_277_clause_3,Clause,277,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_277_clause_4_1,article_277_clause_4,Clause,277,imprisonment,144,240,,,false,false,phạt tù từ 12 năm đến 20 năm
penalty_article_278_clause_1_1,article_278_clause_1,Clause,278,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_278_clause_1_2,article_278_clause_1,Clause,278,fine,,,30000000,100000000,false,false,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng
penalty_article_278_clause_2_1,article_278_clause_2,Clause,278,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_278_clause_3_1,article_278_clause_3,Clause,278,imprisonment,84,180,,,false,false,phạt tù từ 07 năm đến 15 năm
penalty_article_278_clause_4_1,article_278_clause_4,Clause,278,imprisonment,3,24,,,false,false,phạt tù từ 03 tháng đến 02 năm
penalty_article_278_clause_4_2,article_278_clause_4,Clause,278,fine,,,10000000,50000000,false,false,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng
penalty_article_279_clause_1_1,article_279_clause_1,Clause,279,imprisonment,12,60,,,false,false,phạt tù từ 01 năm đến 05 năm
penalty_article_279_clause_2_1,article_279_clause_2,Clause,279,imprisonment,36,120,,,false,false,phạt tù từ 03 năm đến 10 năm
penalty_article_279_clause_3_1,article_279_clause_3,Clause,279,imprisonment,96,180,,,false,false,phạt tù từ 08 năm đến 15 năm
penalty_article_279_clause_4_1,article_279_clause_4,Clause,279,imprisonment,144,240,,,false,false,phạt tù từ 12 năm đến 20 năm
