id,penalty_frame_id,role,penalty_type,text,min_imprisonment_months,max_imprisonment_months,fine_min_vnd,fine_max_vnd,has_life_imprisonment,has_death_penalty
penalty_penalty_article_341_clause_1_2_main,penalty_article_341_clause_1_2,main,fine,phạt tiền từ 30.000.000 đồng đến 100.000.000 đồng,,,30000000,100000000,false,false
penalty_penalty_article_341_clause_2_1_main,penalty_article_341_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 05 năm,24,60,,,false,false
penalty_penalty_article_341_clause_3_1_main,penalty_article_341_clause_3_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_341_clause_4_1_main,penalty_article_341_clause_4_1,main,fine,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng,,,5000000,50000000,false,false
penalty_penalty_article_342_clause_1_1_main,penalty_article_342_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_342_clause_1_2_main,penalty_article_342_clause_1_2,main,fine,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng,,,5000000,50000000,false,false
penalty_penalty_article_342_clause_2_1_main,penalty_article_342_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 05 năm,24,60,,,false,false
penalty_penalty_article_342_clause_3_1_main,penalty_article_342_clause_3_1,main,fine,phạt tiền từ 5.000.000 đồng đến 20.000.000 đồng,,,5000000,20000000,false,false
penalty_penalty_article_343_clause_1_1_main,penalty_article_343_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_343_clause_2_1_main,penalty_article_343_clause_2_1,main,fine,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng,,,5000000,50000000,false,false
penalty_penalty_article_344_clause_1_1_main,penalty_article_344_clause_1_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_344_clause_1_2_main,penalty_article_344_clause_1_2,main,fine,phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng,,,20000000,200000000,false,false
penalty_penalty_article_344_clause_2_1_main,penalty_article_344_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 05 năm,24,60,,,false,false
penalty_penalty_article_344_clause_3_1_main,penalty_article_344_clause_3_1,main,fine,phạt tiền từ 20.000.000 đồng đến 100.000.000 đồng,,,20000000,100000000,false,false
penalty_penalty_article_345_clause_1_1_main,penalty_article_345_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_345_clause_1_2_main,penalty_article_345_clause_1_2,main,fine,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng,,,10000000,100000000,false,false
penalty_penalty_article_345_clause_2_1_main,penalty_article_345_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_346_clause_1_1_main,penalty_article_346_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_346_clause_1_2_main,penalty_article_346_clause_1_2,main,fine,phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng,,,10000000,100000000,false,false
penalty_penalty_article_346_clause_2_1_main,penalty_article_346_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_346_clause_3_1_main,penalty_article_346_clause_3_1,main,fine,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng,,,5000000,50000000,false,false
penalty_penalty_article_347_clause_0_1_main,penalty_article_347_clause_0_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_347_clause_0_2_main,penalty_article_347_clause_0_2,main,fine,phạt tiền từ 5.000.000 đồng đến 50.000.000 đồng,,,5000000,50000000,false,false
penalty_penalty_article_348_clause_2_1_main,penalty_article_348_clause_2_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
penalty_penalty_article_348_clause_3_1_main,penalty_article_348_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_348_clause_4_1_main,penalty_article_348_clause_4_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_349_clause_1_1_main,penalty_article_349_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_349_clause_2_1_main,penalty_article_349_clause_2_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
penalty_penalty_article_349_clause_3_1_main,penalty_article_349_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_349_clause_4_1_main,penalty_article_349_clause_4_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_350_clause_1_1_main,penalty_article_350_clause_1_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_350_clause_2_1_main,penalty_article_350_clause_2_1,main,imprisonment,phạt tù từ 05 năm đến 12 năm,60,144,,,false,false
penalty_penalty_article_350_clause_3_1_main,penalty_article_350_clause_3_1,main,imprisonment,phạt tù từ 12 năm đến 20 năm,144,240,,,false,false
penalty_penalty_article_351_clause_0_1_main,penalty_article_351_clause_0_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_353_clause_1_1_main,penalty_article_353_clause_1_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_353_clause_2_1_main,penalty_article_353_clause_2_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_353_clause_3_1_main,penalty_article_353_clause_3_1,main,imprisonment,phạt tù từ 15 năm đến 20 năm,180,240,,,false,false
penalty_penalty_article_353_clause_4_1_main,penalty_article_353_clause_4_1,main,imprisonment,phạt tù 20 năm hoặc tù chung thân,240,240,,,true,false
penalty_penalty_article_353_clause_4_2_main,penalty_article_353_clause_4_2,main,imprisonment,phạt tù 20 năm,240,240,,,true,false
penalty_penalty_article_353_clause_5_1_main,penalty_article_353_clause_5_1,main,fine,phạt tiền từ 60.000.000 đồng đến 200.000.000 đồng,,,60000000,200000000,false,false
penalty_penalty_article_354_clause_1_1_main,penalty_article_354_clause_1_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_354_clause_2_1_main,penalty_article_354_clause_2_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_354_clause_3_1_main,penalty_article_354_clause_3_1,main,imprisonment,phạt tù từ 15 năm đến 20 năm,180,240,,,false,false
penalty_penalty_article_354_clause_4_1_main,penalty_article_354_clause_4_1,main,imprisonment,phạt tù 20 năm hoặc tù chung thân,240,240,,,true,false
penalty_penalty_article_354_clause_4_2_main,penalty_article_354_clause_4_2,main,imprisonment,phạt tù 20 năm,240,240,,,true,false
penalty_penalty_article_354_clause_5_1_main,penalty_article_354_clause_5_1,main,fine,phạt tiền từ 60.000.000 đồng đến 200.000.000 đồng,,,60000000,200000000,false,false
penalty_penalty_article_355_clause_1_1_main,penalty_article_355_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 06 năm,12,72,,,false,false
penalty_penalty_article_355_clause_2_1_main,penalty_article_355_clause_2_1,main,imprisonment,phạt tù từ 06 năm đến 13 năm,72,156,,,false,false
penalty_penalty_article_355_clause_3_1_main,penalty_article_355_clause_3_1,main,imprisonment,phạt tù từ 13 năm đến 20 năm,156,240,,,false,false
penalty_penalty_article_355_clause_4_1_main,penalty_article_355_clause_4_1,main,imprisonment,phạt tù 20 năm hoặc tù chung thân,240,240,,,true,false
penalty_penalty_article_355_clause_4_2_main,penalty_article_355_clause_4_2,main,imprisonment,phạt tù 20 năm,240,240,,,true,false
penalty_penalty_article_355_clause_5_1_main,penalty_article_355_clause_5_1,main,fine,phạt tiền từ 60.000.000 đồng đến 200.000.000 đồng,,,60000000,200000000,false,false
penalty_penalty_article_356_clause_1_1_main,penalty_article_356_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_356_clause_2_1_main,penalty_article_356_clause_2_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
penalty_penalty_article_356_clause_3_1_main,penalty_article_356_clause_3_1,main,imprisonment,phạt tù từ 10 năm đến 15 năm,120,180,,,false,false
penalty_penalty_article_356_clause_4_1_main,penalty_article_356_clause_4_1,main,fine,phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng,,,20000000,200000000,false,false
penalty_penalty_article_357_clause_1_1_main,penalty_article_357_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 07 năm,12,84,,,false,false
penalty_penalty_article_357_clause_2_1_main,penalty_article_357_clause_2_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
penalty_penalty_article_357_clause_3_1_main,penalty_article_357_clause_3_1,main,imprisonment,phạt tù từ 10 năm đến 15 năm,120,180,,,false,false
penalty_penalty_article_357_clause_4_1_main,penalty_article_357_clause_4_1,main,imprisonment,phạt tù từ 15 năm đến 20 năm,180,240,,,false,false
penalty_penalty_article_357_clause_5_1_main,penalty_article_357_clause_5_1,main,fine,phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng,,,20000000,200000000,false,false
penalty_penalty_article_358_clause_1_1_main,penalty_article_358_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 06 năm,12,72,,,false,false
penalty_penalty_article_358_clause_2_1_main,penalty_article_358_clause_2_1,main,imprisonment,phạt tù từ 06 năm đến 13 năm,72,156,,,false,false
penalty_penalty_article_358_clause_3_1_main,penalty_article_358_clause_3_1,main,imprisonment,phạt tù từ 13 năm đến 20 năm,156,240,,,false,false
penalty_penalty_article_358_clause_4_1_main,penalty_article_358_clause_4_1,main,imprisonment,phạt tù 20 năm hoặc tù chung thân,240,240,,,true,false
penalty_penalty_article_358_clause_4_2_main,penalty_article_358_clause_4_2,main,imprisonment,phạt tù 20 năm,240,240,,,true,false
penalty_penalty_article_358_clause_5_1_main,penalty_article_358_clause_5_1,main,fine,phạt tiền từ 60.000.000 đồng đến 200.000.000 đồng,,,60000000,200000000,false,false
penalty_penalty_article_359_clause_1_1_main,penalty_article_359_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_359_clause_2_1_main,penalty_article_359_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 10 năm,36,120,,,false,false
penalty_penalty_article_359_clause_3_1_main,penalty_article_359_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 15 năm,84,180,,,false,false
penalty_penalty_article_359_clause_4_1_main,penalty_article_359_clause_4_1,main,imprisonment,phạt tù từ 12 năm đến 20 năm,144,240,,,false,false
penalty_penalty_article_359_clause_5_1_main,penalty_article_359_clause_5_1,main,fine,phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng,,,20000000,200000000,false,false
penalty_penalty_article_360_clause_1_1_main,penalty_article_360_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 05 năm,6,60,,,false,false
penalty_penalty_article_360_clause_2_1_main,penalty_article_360_clause_2_1,main,imprisonment,phạt tù từ 03 năm đến 07 năm,36,84,,,false,false
penalty_penalty_article_360_clause_3_1_main,penalty_article_360_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 12 năm,84,144,,,false,false
penalty_penalty_article_361_clause_1_1_main,penalty_article_361_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_361_clause_2_1_main,penalty_article_361_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_362_clause_2_1_main,penalty_article_362_clause_2_1,main,imprisonment,phạt tù từ 03 tháng đến 02 năm,3,24,,,false,false
penalty_penalty_article_363_clause_1_1_main,penalty_article_363_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_363_clause_2_1_main,penalty_article_363_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_364_clause_1_1_main,penalty_article_364_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_364_clause_1_2_main,penalty_article_364_clause_1_2,main,fine,phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng,,,20000000,200000000,false,false
penalty_penalty_article_364_clause_2_1_main,penalty_article_364_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_364_clause_3_1_main,penalty_article_364_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 12 năm,84,144,,,false,false
penalty_penalty_article_364_clause_5_1_main,penalty_article_364_clause_5_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_365_clause_1_1_main,penalty_article_365_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_365_clause_2_1_main,penalty_article_365_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_365_clause_3_1_main,penalty_article_365_clause_3_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
penalty_penalty_article_365_clause_4_1_main,penalty_article_365_clause_4_1,main,imprisonment,phạt tù từ 08 năm đến 15 năm,96,180,,,false,false
penalty_penalty_article_365_clause_5_1_main,penalty_article_365_clause_5_1,main,fine,phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng,,,20000000,200000000,false,false
penalty_penalty_article_366_clause_1_1_main,penalty_article_366_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_366_clause_2_1_main,penalty_article_366_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_366_clause_3_1_main,penalty_article_366_clause_3_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
penalty_penalty_article_366_clause_4_1_main,penalty_article_366_clause_4_1,main,fine,phạt tiền từ 10.000.000 đồng đến 50.000.000 đồng,,,10000000,50000000,false,false
penalty_penalty_article_368_clause_1_1_main,penalty_article_368_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_368_clause_2_1_main,penalty_article_368_clause_2_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
penalty_penalty_article_368_clause_3_1_main,penalty_article_368_clause_3_1,main,imprisonment,phạt tù từ 10 năm đến 15 năm,120,180,,,false,false
penalty_penalty_article_369_clause_1_1_main,penalty_article_369_clause_1_1,main,imprisonment,phạt tù từ 06 tháng đến 03 năm,6,36,,,false,false
penalty_penalty_article_369_clause_2_1_main,penalty_article_369_clause_2_1,main,imprisonment,phạt tù từ 02 năm đến 07 năm,24,84,,,false,false
penalty_penalty_article_369_clause_3_1_main,penalty_article_369_clause_3_1,main,imprisonment,phạt tù từ 07 năm đến 12 năm,84,144,,,false,false
penalty_penalty_article_370_clause_1_1_main,penalty_article_370_clause_1_1,main,imprisonment,phạt tù từ 01 năm đến 05 năm,12,60,,,false,false
penalty_penalty_article_370_clause_2_1_main,penalty_article_370_clause_2_1,main,imprisonment,phạt tù từ 05 năm đến 10 năm,60,120,,,false,false
