id,crime_id,article_id,article_code,requirement_type,text,normalized_text
consreq_crime_295_consequence_gay_thiet_hai_cho_nguoi_khac_thuoc_mot_trong_cac_truong_hop_sau_day_thi_bi_phat_tien_tu_20,crime_295,article_295,295,consequence,"gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây, thì bị phạt tiền từ 20",gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day thi bi phat tien tu 20
consreq_crime_295_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_295,article_295,295,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_295_consequence_gay_thiet_hai_ve_tai_san_tu_500,crime_295,article_295,295,consequence,Gây thiệt hại về tài sản từ 500,gay thiet hai ve tai san tu 500
consreq_crime_295_consequence_gay_thiet_hai_ve_tai_san_1,crime_295,article_295,295,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_295_consequence_lam_chet_nguoi,crime_295,article_295,295,consequence,Làm chết người,lam chet nguoi
consreq_crime_296_consequence_lam_chet_nguoi,crime_296,article_296,296,consequence,Làm chết người,lam chet nguoi
consreq_crime_296_consequence_lam_chet_02_nguoi_tro_len,crime_296,article_296,296,consequence,Làm chết 02 người trở lên,lam chet 02 nguoi tro len
consreq_crime_296_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_tu_31_den_,crime_296,article_296,296,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 31% đến 60%,gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the tu 31 den 60
consreq_crime_296_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_02_nguoi_tro_len_ma_tong_ty_le_ton_thuong_co_the,crime_296,article_296,296,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 31% đến 60%,gay thuong tich hoac gay ton hai cho suc khoe cua 02 nguoi tro len ma tong ty le ton thuong co the cua nhung nguoi nay tu 31 den 60
consreq_crime_296_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_61_tro_len,crime_296,article_296,296,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên,gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the 61 tro len
consreq_crime_297_consequence_lam_chet_nguoi,crime_297,article_297,297,consequence,Làm chết người,lam chet nguoi
consreq_crime_297_consequence_lam_chet_02_nguoi_tro_len,crime_297,article_297,297,consequence,Làm chết 02 người trở lên,lam chet 02 nguoi tro len
consreq_crime_297_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_01_nguoi_ma_ty_le_ton_thuong_co_the_tu_31_den_60,crime_297,article_297,297,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của 01 người mà tỷ lệ tổn thương cơ thể từ 31% đến 60%,gay thuong tich hoac gay ton hai cho suc khoe cua 01 nguoi ma ty le ton thuong co the tu 31 den 60
consreq_crime_297_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_02_nguoi_tro_len_ma_tong_ty_le_ton_thuong_co_the,crime_297,article_297,297,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 31% đến 60%,gay thuong tich hoac gay ton hai cho suc khoe cua 02 nguoi tro len ma tong ty le ton thuong co the cua nhung nguoi nay tu 31 den 60
consreq_crime_297_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_01_nguoi_ma_ty_le_ton_thuong_co_the_61_tro_len,crime_297,article_297,297,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của 01 người mà tỷ lệ tổn thương cơ thể 61% trở lên,gay thuong tich hoac gay ton hai cho suc khoe cua 01 nguoi ma ty le ton thuong co the 61 tro len
consreq_crime_298_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_298,article_298,298,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_298_consequence_gay_thiet_hai_ve_tai_san_tu_500,crime_298,article_298,298,consequence,Gây thiệt hại về tài sản từ 500,gay thiet hai ve tai san tu 500
consreq_crime_298_consequence_gay_thiet_hai_ve_tai_san_1,crime_298,article_298,298,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_298_consequence_lam_chet_nguoi,crime_298,article_298,298,consequence,Làm chết người,lam chet nguoi
consreq_crime_298_consequence_lam_chet_02_nguoi,crime_298,article_298,298,consequence,Làm chết 02 người,lam chet 02 nguoi
consreq_crime_301_consequence_hau_qua_nghiem_trong,crime_301,article_301,301,consequence,hậu quả nghiêm trọng,hau qua nghiem trong
consreq_crime_301_consequence_hau_qua_rat_nghiem_trong_thi_bi_phat_tu_tu_05_nam_den_10_nam,crime_301,article_301,301,consequence,"hậu quả rất nghiêm trọng, thì bị phạt tù từ 05 năm đến 10 năm",hau qua rat nghiem trong thi bi phat tu tu 05 nam den 10 nam
consreq_crime_301_consequence_hau_qua_dac_biet_nghiem_trong_thi_bi_phat_tu_tu_08_nam_den_15_nam,crime_301,article_301,301,consequence,"hậu quả đặc biệt nghiêm trọng, thì bị phạt tù từ 08 năm đến 15 năm",hau qua dac biet nghiem trong thi bi phat tu tu 08 nam den 15 nam
consreq_crime_302_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_302,article_302,302,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_302_consequence_gay_thiet_hai_ve_tai_san_tu_500,crime_302,article_302,302,consequence,Gây thiệt hại về tài sản từ 500,gay thiet hai ve tai san tu 500
consreq_crime_302_consequence_gay_thiet_hai_ve_tai_san_1,crime_302,article_302,302,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_302_consequence_lam_chet_nguoi,crime_302,article_302,302,consequence,Làm chết người,lam chet nguoi
consreq_crime_302_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_tu_11_den_,crime_302,article_302,302,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể từ 11% đến 30%,gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the tu 11 den 30
consreq_crime_303_consequence_gay_thiet_hai_ve_tai_san_1,crime_303,article_303,303,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_303_consequence_lam_chet_03_nguoi_tro_len,crime_303,article_303,303,consequence,Làm chết 03 người trở lên,lam chet 03 nguoi tro len
consreq_crime_303_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_03_nguoi_tro_len_ma_tong_ty_le_ton_thuong_co_the,crime_303,article_303,303,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của 03 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này 201% trở lên,gay thuong tich hoac gay ton hai cho suc khoe cua 03 nguoi tro len ma tong ty le ton thuong co the cua nhung nguoi nay 201 tro len
consreq_crime_303_consequence_ton_hai_cho_suc_khoe_cua_03_nguoi_tro_len_ma_tong_ty_le_ton_thuong_co_the_cua_nhung_nguoi_nay_201_,crime_303,article_303,303,consequence,tổn hại cho sức khỏe của 03 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này 201% trở lên,ton hai cho suc khoe cua 03 nguoi tro len ma tong ty le ton thuong co the cua nhung nguoi nay 201 tro len
consreq_crime_304_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_304,article_304,304,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_304_consequence_gay_thiet_hai_ve_tai_san_tu_500,crime_304,article_304,304,consequence,Gây thiệt hại về tài sản từ 500,gay thiet hai ve tai san tu 500
consreq_crime_304_consequence_gay_thiet_hai_ve_tai_san_1,crime_304,article_304,304,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_304_consequence_lam_chet_nguoi,crime_304,article_304,304,consequence,Làm chết người,lam chet nguoi
consreq_crime_304_consequence_lam_chet_02_nguoi,crime_304,article_304,304,consequence,Làm chết 02 người,lam chet 02 nguoi
consreq_crime_305_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_305,article_305,305,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_305_consequence_gay_thiet_hai_ve_tai_san_tu_500,crime_305,article_305,305,consequence,Gây thiệt hại về tài sản từ 500,gay thiet hai ve tai san tu 500
consreq_crime_305_consequence_gay_thiet_hai_ve_tai_san_1,crime_305,article_305,305,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_305_consequence_lam_chet_nguoi,crime_305,article_305,305,consequence,Làm chết người,lam chet nguoi
consreq_crime_305_consequence_lam_chet_02_nguoi,crime_305,article_305,305,consequence,Làm chết 02 người,lam chet 02 nguoi
consreq_crime_306_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_306,article_306,306,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_306_consequence_gay_thiet_hai_ve_tai_san_500,crime_306,article_306,306,consequence,Gây thiệt hại về tài sản 500,gay thiet hai ve tai san 500
consreq_crime_306_consequence_lam_chet_nguoi,crime_306,article_306,306,consequence,Làm chết người,lam chet nguoi
consreq_crime_306_consequence_lam_chet_02_nguoi_tro_len,crime_306,article_306,306,consequence,Làm chết 02 người trở lên,lam chet 02 nguoi tro len
consreq_crime_306_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_nguoi_khac_ma_ty_le_ton_thuong_co_the_61_tro_len,crime_306,article_306,306,consequence,Gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên,gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the 61 tro len
consreq_crime_307_consequence_gay_thiet_hai_cho_nguoi_khac_thuoc_mot_trong_cac_truong_hop_sau_day_thi_bi_phat_tu_tu_01_nam_den_0,crime_307,article_307,307,consequence,"gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 01 năm đến 05 năm: a) Làm chết người",gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day thi bi phat tu tu 01 nam den 05 nam a lam chet nguoi
consreq_crime_307_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_307,article_307,307,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_307_consequence_gay_thiet_hai_ve_tai_san_tu_500,crime_307,article_307,307,consequence,Gây thiệt hại về tài sản từ 500,gay thiet hai ve tai san tu 500
consreq_crime_307_consequence_gay_thiet_hai_ve_tai_san_1,crime_307,article_307,307,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_307_consequence_lam_chet_nguoi,crime_307,article_307,307,consequence,Làm chết người,lam chet nguoi
consreq_crime_308_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_308,article_308,308,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_308_consequence_gay_thiet_hai_ve_tai_san_tu_500,crime_308,article_308,308,consequence,Gây thiệt hại về tài sản từ 500,gay thiet hai ve tai san tu 500
consreq_crime_308_consequence_gay_thiet_hai_ve_tai_san_1,crime_308,article_308,308,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_308_consequence_lam_chet_nguoi,crime_308,article_308,308,consequence,Làm chết người,lam chet nguoi
consreq_crime_308_consequence_lam_chet_02_nguoi,crime_308,article_308,308,consequence,Làm chết 02 người,lam chet 02 nguoi
consreq_crime_309_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_309,article_309,309,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_309_consequence_gay_thiet_hai_ve_tai_san_tu_500,crime_309,article_309,309,consequence,Gây thiệt hại về tài sản từ 500,gay thiet hai ve tai san tu 500
consreq_crime_309_consequence_gay_thiet_hai_ve_tai_san_1,crime_309,article_309,309,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_309_consequence_lam_chet_nguoi,crime_309,article_309,309,consequence,Làm chết người,lam chet nguoi
consreq_crime_309_consequence_lam_chet_02_nguoi,crime_309,article_309,309,consequence,Làm chết 02 người,lam chet 02 nguoi
consreq_crime_310_consequence_gay_thiet_hai_cho_nguoi_khac_thuoc_mot_trong_cac_truong_hop_sau_day_thi_bi_phat_tu_tu_03_nam_den_1,crime_310,article_310,310,consequence,"gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm: a) Làm chết người",gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day thi bi phat tu tu 03 nam den 10 nam a lam chet nguoi
consreq_crime_310_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_310,article_310,310,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_310_consequence_gay_thiet_hai_ve_tai_san_tu_500,crime_310,article_310,310,consequence,Gây thiệt hại về tài sản từ 500,gay thiet hai ve tai san tu 500
consreq_crime_310_consequence_gay_thiet_hai_ve_tai_san_1,crime_310,article_310,310,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_310_consequence_lam_chet_nguoi,crime_310,article_310,310,consequence,Làm chết người,lam chet nguoi
consreq_crime_311_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_311,article_311,311,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_311_consequence_gay_thiet_hai_ve_tai_san_tu_500,crime_311,article_311,311,consequence,Gây thiệt hại về tài sản từ 500,gay thiet hai ve tai san tu 500
consreq_crime_311_consequence_gay_thiet_hai_ve_tai_san_1,crime_311,article_311,311,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_311_consequence_lam_chet_nguoi,crime_311,article_311,311,consequence,Làm chết người,lam chet nguoi
consreq_crime_311_consequence_lam_chet_02_nguoi,crime_311,article_311,311,consequence,Làm chết 02 người,lam chet 02 nguoi
consreq_crime_312_consequence_gay_thiet_hai_cho_nguoi_khac_thuoc_mot_trong_cac_truong_hop_sau_day_thi_bi_phat_tu_tu_01_nam_den_0,crime_312,article_312,312,consequence,"gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 01 năm đến 05 năm: a) Làm chết người",gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day thi bi phat tu tu 01 nam den 05 nam a lam chet nguoi
consreq_crime_312_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_312,article_312,312,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_312_consequence_gay_thiet_hai_ve_tai_san_tu_500,crime_312,article_312,312,consequence,Gây thiệt hại về tài sản từ 500,gay thiet hai ve tai san tu 500
consreq_crime_312_consequence_gay_thiet_hai_ve_tai_san_1,crime_312,article_312,312,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_312_consequence_lam_chet_nguoi,crime_312,article_312,312,consequence,Làm chết người,lam chet nguoi
consreq_crime_313_consequence_gay_thiet_hai_cho_nguoi_khac_thuoc_mot_trong_cac_truong_hop_sau_day_thi_bi_phat_cai_tao_khong_giam,crime_313,article_313,313,consequence,"gây thiệt hại cho người khác thuộc một trong các trường hợp sau đây, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 02 năm đến 05 năm: a) Làm chết người",gay thiet hai cho nguoi khac thuoc mot trong cac truong hop sau day thi bi phat cai tao khong giam giu den 03 nam hoac phat tu tu 02 nam den 05 nam a lam chet nguoi
consreq_crime_313_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_313,article_313,313,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_313_consequence_gay_thiet_hai_ve_tai_san_tu_500,crime_313,article_313,313,consequence,Gây thiệt hại về tài sản từ 500,gay thiet hai ve tai san tu 500
consreq_crime_313_consequence_gay_thiet_hai_ve_tai_san_1,crime_313,article_313,313,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_313_consequence_lam_chet_nguoi,crime_313,article_313,313,consequence,Làm chết người,lam chet nguoi
consreq_crime_314_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_314,article_314,314,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_314_consequence_gay_thiet_hai_ve_tai_san_tu_500,crime_314,article_314,314,consequence,Gây thiệt hại về tài sản từ 500,gay thiet hai ve tai san tu 500
consreq_crime_314_consequence_gay_thiet_hai_ve_tai_san_1,crime_314,article_314,314,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_314_consequence_lam_chet_nguoi,crime_314,article_314,314,consequence,Làm chết người,lam chet nguoi
consreq_crime_314_consequence_lam_chet_02_nguoi,crime_314,article_314,314,consequence,Làm chết 02 người,lam chet 02 nguoi
consreq_crime_315_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_315,article_315,315,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_315_consequence_gay_thiet_hai_ve_tai_san_tu_500,crime_315,article_315,315,consequence,Gây thiệt hại về tài sản từ 500,gay thiet hai ve tai san tu 500
consreq_crime_315_consequence_gay_thiet_hai_ve_tai_san_1,crime_315,article_315,315,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_315_consequence_lam_chet_nguoi,crime_315,article_315,315,consequence,Làm chết người,lam chet nguoi
consreq_crime_315_consequence_lam_chet_02_nguoi,crime_315,article_315,315,consequence,Làm chết 02 người,lam chet 02 nguoi
consreq_crime_316_consequence_lam_chet_nguoi,crime_316,article_316,316,consequence,Làm chết người,lam chet nguoi
consreq_crime_316_consequence_lam_chet_02_nguoi,crime_316,article_316,316,consequence,Làm chết 02 người,lam chet 02 nguoi
consreq_crime_316_consequence_lam_chet_03_nguoi_tro_len,crime_316,article_316,316,consequence,Làm chết 03 người trở lên,lam chet 03 nguoi tro len
consreq_crime_320_consequence_lam_chet_nguoi,crime_320,article_320,320,consequence,Làm chết người,lam chet nguoi
consreq_crime_329_consequence_ton_hai_cho_suc_khoe_cua_nan_nhan_ma_ty_le_ton_thuong_co_the_tu_31_den_60,crime_329,article_329,329,consequence,tổn hại cho sức khỏe của nạn nhân mà tỷ lệ tổn thương cơ thể từ 31% đến 60%,ton hai cho suc khoe cua nan nhan ma ty le ton thuong co the tu 31 den 60
consreq_crime_329_consequence_ton_hai_cho_suc_khoe_cua_nan_nhan_ma_ty_le_ton_thuong_co_the_61_tro_len,crime_329,article_329,329,consequence,tổn hại cho sức khỏe của nạn nhân mà tỷ lệ tổn thương cơ thể 61% trở lên,ton hai cho suc khoe cua nan nhan ma ty le ton thuong co the 61 tro len
consreq_crime_330_consequence_gay_thiet_hai_ve_tai_san_50,crime_330,article_330,330,consequence,Gây thiệt hại về tài sản 50,gay thiet hai ve tai san 50
consreq_crime_332_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_minh,crime_332,article_332,332,consequence,gây thương tích hoặc gây tổn hại cho sức khỏe của mình,gay thuong tich hoac gay ton hai cho suc khoe cua minh
consreq_crime_332_consequence_ton_hai_cho_suc_khoe_cua_minh,crime_332,article_332,332,consequence,tổn hại cho sức khỏe của mình,ton hai cho suc khoe cua minh
consreq_crime_333_consequence_gay_thuong_tich_hoac_gay_ton_hai_cho_suc_khoe_cua_minh,crime_333,article_333,333,consequence,gây thương tích hoặc gây tổn hại cho sức khỏe của mình,gay thuong tich hoac gay ton hai cho suc khoe cua minh
consreq_crime_333_consequence_ton_hai_cho_suc_khoe_cua_minh,crime_333,article_333,333,consequence,tổn hại cho sức khỏe của mình,ton hai cho suc khoe cua minh
consreq_crime_348_consequence_lam_chet_nguoi,crime_348,article_348,348,consequence,Làm chết người,lam chet nguoi
consreq_crime_349_consequence_lam_chet_nguoi,crime_349,article_349,349,consequence,Làm chết người,lam chet nguoi
consreq_crime_350_consequence_lam_chet_nguoi,crime_350,article_350,350,consequence,Làm chết người,lam chet nguoi
consreq_crime_353_consequence_gay_thiet_hai_ve_tai_san_tu_1,crime_353,article_353,353,consequence,Gây thiệt hại về tài sản từ 1,gay thiet hai ve tai san tu 1
consreq_crime_353_consequence_gay_thiet_hai_ve_tai_san_tu_3,crime_353,article_353,353,consequence,Gây thiệt hại về tài sản từ 3,gay thiet hai ve tai san tu 3
consreq_crime_353_consequence_gay_thiet_hai_ve_tai_san_5,crime_353,article_353,353,consequence,Gây thiệt hại về tài sản 5,gay thiet hai ve tai san 5
consreq_crime_354_consequence_gay_thiet_hai_ve_tai_san_tu_1,crime_354,article_354,354,consequence,Gây thiệt hại về tài sản từ 1,gay thiet hai ve tai san tu 1
consreq_crime_354_consequence_gay_thiet_hai_ve_tai_san_tu_3,crime_354,article_354,354,consequence,Gây thiệt hại về tài sản từ 3,gay thiet hai ve tai san tu 3
consreq_crime_354_consequence_gay_thiet_hai_ve_tai_san_5,crime_354,article_354,354,consequence,Gây thiệt hại về tài sản 5,gay thiet hai ve tai san 5
consreq_crime_355_consequence_gay_thiet_hai_ve_tai_san_tu_1,crime_355,article_355,355,consequence,Gây thiệt hại về tài sản từ 1,gay thiet hai ve tai san tu 1
consreq_crime_355_consequence_gay_thiet_hai_ve_tai_san_tu_3,crime_355,article_355,355,consequence,Gây thiệt hại về tài sản từ 3,gay thiet hai ve tai san tu 3
consreq_crime_355_consequence_gay_thiet_hai_ve_tai_san_5,crime_355,article_355,355,consequence,Gây thiệt hại về tài sản 5,gay thiet hai ve tai san 5
consreq_crime_356_consequence_gay_thiet_hai_ve_tai_san_tu_10,crime_356,article_356,356,consequence,gây thiệt hại về tài sản từ 10,gay thiet hai ve tai san tu 10
consreq_crime_356_consequence_gay_thiet_hai_khac_den_loi_ich_cua_nha_nuoc_quyen_loi_ich_hop_phap_cua_to_chuc_ca_nhan_thi_bi_phat,crime_356,article_356,356,consequence,"gây thiệt hại khác đến lợi ích của Nhà nước, quyền, lợi ích hợp pháp của tổ chức, cá nhân, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 01 năm đến 05 năm",gay thiet hai khac den loi ich cua nha nuoc quyen loi ich hop phap cua to chuc ca nhan thi bi phat cai tao khong giam giu den 03 nam hoac phat tu tu 01 nam den 05 nam
consreq_crime_356_consequence_gay_thiet_hai_ve_tai_san_tu_200,crime_356,article_356,356,consequence,Gây thiệt hại về tài sản từ 200,gay thiet hai ve tai san tu 200
consreq_crime_356_consequence_gay_thiet_hai_ve_tai_san_1,crime_356,article_356,356,consequence,gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_357_consequence_gay_thiet_hai_ve_tai_san_tu_10,crime_357,article_357,357,consequence,gây thiệt hại về tài sản từ 10,gay thiet hai ve tai san tu 10
consreq_crime_357_consequence_gay_thiet_hai_khac_den_loi_ich_cua_nha_nuoc_quyen_loi_ich_hop_phap_cua_to_chuc_ca_nhan_thi_bi_phat,crime_357,article_357,357,consequence,"gây thiệt hại khác đến lợi ích của Nhà nước, quyền, lợi ích hợp pháp của tổ chức, cá nhân, thì bị phạt tù từ 01 năm đến 07 năm",gay thiet hai khac den loi ich cua nha nuoc quyen loi ich hop phap cua to chuc ca nhan thi bi phat tu tu 01 nam den 07 nam
consreq_crime_357_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_357,article_357,357,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_357_consequence_gay_thiet_hai_ve_tai_san_tu_500,crime_357,article_357,357,consequence,gây thiệt hại về tài sản từ 500,gay thiet hai ve tai san tu 500
consreq_crime_357_consequence_gay_thiet_hai_ve_tai_san_1,crime_357,article_357,357,consequence,gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_358_consequence_gay_thiet_hai_ve_tai_san_tu_1,crime_358,article_358,358,consequence,Gây thiệt hại về tài sản từ 1,gay thiet hai ve tai san tu 1
consreq_crime_358_consequence_gay_thiet_hai_ve_tai_san_tu_3,crime_358,article_358,358,consequence,Gây thiệt hại về tài sản từ 3,gay thiet hai ve tai san tu 3
consreq_crime_358_consequence_gay_thiet_hai_ve_tai_san_5,crime_358,article_358,358,consequence,Gây thiệt hại về tài sản 5,gay thiet hai ve tai san 5
consreq_crime_360_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_360,article_360,360,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_360_consequence_gay_thiet_hai_ve_tai_san_tu_500,crime_360,article_360,360,consequence,Gây thiệt hại về tài sản từ 500,gay thiet hai ve tai san tu 500
consreq_crime_360_consequence_gay_thiet_hai_ve_tai_san_1,crime_360,article_360,360,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_360_consequence_lam_chet_nguoi,crime_360,article_360,360,consequence,Làm chết người,lam chet nguoi
consreq_crime_360_consequence_lam_chet_02_nguoi,crime_360,article_360,360,consequence,Làm chết 02 người,lam chet 02 nguoi
consreq_crime_361_consequence_gay_thiet_hai_ve_tai_san_100,crime_361,article_361,361,consequence,Gây thiệt hại về tài sản 100,gay thiet hai ve tai san 100
consreq_crime_362_consequence_gay_thiet_hai_ve_tai_san_tu_100,crime_362,article_362,362,consequence,Gây thiệt hại về tài sản từ 100,gay thiet hai ve tai san tu 100
consreq_crime_362_consequence_gay_thiet_hai_ve_tai_san_500,crime_362,article_362,362,consequence,Gây thiệt hại về tài sản 500,gay thiet hai ve tai san 500
consreq_crime_363_consequence_hau_qua_nghiem_trong_thi_bi_phat_cai_tao_khong_giam_giu_den_03_nam_hoac_phat_tu_tu_06_thang_den_03,crime_363,article_363,363,consequence,"hậu quả nghiêm trọng, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm",hau qua nghiem trong thi bi phat cai tao khong giam giu den 03 nam hoac phat tu tu 06 thang den 03 nam
consreq_crime_363_consequence_hau_qua_rat_nghiem_trong_hoac_dac_biet_nghiem_trong,crime_363,article_363,363,consequence,hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng,hau qua rat nghiem trong hoac dac biet nghiem trong
consreq_crime_370_consequence_gay_thiet_hai_ve_tai_san_tu_500,crime_370,article_370,370,consequence,Gây thiệt hại về tài sản từ 500,gay thiet hai ve tai san tu 500
consreq_crime_370_consequence_gay_thiet_hai_ve_tai_san_1,crime_370,article_370,370,consequence,Gây thiệt hại về tài sản 1,gay thiet hai ve tai san 1
consreq_crime_371_consequence_gay_thiet_hai_ve_tai_san_tu_50,crime_371,article_371,371,consequence,gây thiệt hại về tài sản từ 50,gay thiet hai ve tai san tu 50
