id,crime_id,article_id,article_code,owner_id,owner_kind,text,min_value,max_value,unit,normalized_text
threshold_condition_article_277_clause_4_point_b_201_tro_len,crime_277,article_277,277,condition_article_277_clause_4_point_b,Condition,201% trở lên,201,,percent,201 tro len
threshold_condition_article_277_clause_4_point_c_000_000_dong_tro_len,crime_277,article_277,277,condition_article_277_clause_4_point_c,Condition,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_277_clause_1_000_000_dong_den_100_000,crime_277,article_277,277,article_277_clause_1,Clause,000.000 đồng đến 100.000,000.000,100.000,vnd,000 000 dong den 100 000
threshold_article_277_clause_1_000_dong,crime_277,article_277,277,article_277_clause_1,Clause,000 đồng,000,,vnd,000 dong
threshold_article_277_clause_2_000_000_dong_den,crime_277,article_277,277,article_277_clause_2,Clause,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_277_clause_2_000_000_dong,crime_277,article_277,277,article_277_clause_2,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_277_clause_2_61_tro_len,crime_277,article_277,277,article_277_clause_2,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_277_clause_2_tu_61_den_121,crime_277,article_277,277,article_277_clause_2,Clause,từ 61% đến 121%,61,121,percent,tu 61 den 121
threshold_article_277_clause_3_000_000_dong_den,crime_277,article_277,277,article_277_clause_3,Clause,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_277_clause_3_000_000_dong,crime_277,article_277,277,article_277_clause_3,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_277_clause_3_tu_122_den_200,crime_277,article_277,277,article_277_clause_3,Clause,từ 122% đến 200%,122,200,percent,tu 122 den 200
threshold_article_277_clause_4_000_000_dong_tro_len,crime_277,article_277,277,article_277_clause_4,Clause,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_277_clause_4_201_tro_len,crime_277,article_277,277,article_277_clause_4,Clause,201% trở lên,201,,percent,201 tro len
threshold_article_277_clause_2_point_b_61_tro_len,crime_277,article_277,277,article_277_clause_2_point_b,Point,61% trở lên,61,,percent,61 tro len
threshold_article_277_clause_2_point_c_tu_61_den_121,crime_277,article_277,277,article_277_clause_2_point_c,Point,từ 61% đến 121%,61,121,percent,tu 61 den 121
threshold_article_277_clause_2_point_d_000_000_dong_den,crime_277,article_277,277,article_277_clause_2_point_d,Point,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_277_clause_2_point_d_000_000_dong,crime_277,article_277,277,article_277_clause_2_point_d,Point,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_277_clause_3_point_b_tu_122_den_200,crime_277,article_277,277,article_277_clause_3_point_b,Point,từ 122% đến 200%,122,200,percent,tu 122 den 200
threshold_article_277_clause_3_point_c_000_000_dong_den,crime_277,article_277,277,article_277_clause_3_point_c,Point,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_277_clause_3_point_c_000_000_dong,crime_277,article_277,277,article_277_clause_3_point_c,Point,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_277_clause_4_point_b_201_tro_len,crime_277,article_277,277,article_277_clause_4_point_b,Point,201% trở lên,201,,percent,201 tro len
threshold_article_277_clause_4_point_c_000_000_dong_tro_len,crime_277,article_277,277,article_277_clause_4_point_c,Point,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_condition_article_278_clause_1_point_b_61_tro_len,crime_278,article_278,278,condition_article_278_clause_1_point_b,Condition,61% trở lên,61,,percent,61 tro len
threshold_condition_article_278_clause_1_point_c_tu_61_den_121,crime_278,article_278,278,condition_article_278_clause_1_point_c,Condition,từ 61% đến 121%,61,121,percent,tu 61 den 121
threshold_condition_article_278_clause_1_point_d_000_000_dong_den,crime_278,article_278,278,condition_article_278_clause_1_point_d,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_278_clause_1_point_d_000_000_dong,crime_278,article_278,278,condition_article_278_clause_1_point_d,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_278_clause_2_point_b_tu_122_den_200,crime_278,article_278,278,condition_article_278_clause_2_point_b,Condition,từ 122% đến 200%,122,200,percent,tu 122 den 200
threshold_condition_article_278_clause_2_point_c_000_000_dong_den,crime_278,article_278,278,condition_article_278_clause_2_point_c,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_278_clause_2_point_c_000_000_dong,crime_278,article_278,278,condition_article_278_clause_2_point_c,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_278_clause_3_point_b_201_tro_len,crime_278,article_278,278,condition_article_278_clause_3_point_b,Condition,201% trở lên,201,,percent,201 tro len
threshold_condition_article_278_clause_3_point_c_000_000_dong_tro_len,crime_278,article_278,278,condition_article_278_clause_3_point_c,Condition,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_278_clause_1_000_000_dong_den_100_000,crime_278,article_278,278,article_278_clause_1,Clause,000.000 đồng đến 100.000,000.000,100.000,vnd,000 000 dong den 100 000
threshold_article_278_clause_1_000_dong,crime_278,article_278,278,article_278_clause_1,Clause,000 đồng,000,,vnd,000 dong
threshold_article_278_clause_1_000_000_dong_den,crime_278,article_278,278,article_278_clause_1,Clause,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_278_clause_1_000_000_dong,crime_278,article_278,278,article_278_clause_1,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_278_clause_1_61_tro_len,crime_278,article_278,278,article_278_clause_1,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_278_clause_1_tu_61_den_121,crime_278,article_278,278,article_278_clause_1,Clause,từ 61% đến 121%,61,121,percent,tu 61 den 121
threshold_article_278_clause_2_000_000_dong_den,crime_278,article_278,278,article_278_clause_2,Clause,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_278_clause_2_000_000_dong,crime_278,article_278,278,article_278_clause_2,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_278_clause_2_tu_122_den_200,crime_278,article_278,278,article_278_clause_2,Clause,từ 122% đến 200%,122,200,percent,tu 122 den 200
threshold_article_278_clause_3_000_000_dong_tro_len,crime_278,article_278,278,article_278_clause_3,Clause,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_278_clause_3_201_tro_len,crime_278,article_278,278,article_278_clause_3,Clause,201% trở lên,201,,percent,201 tro len
threshold_article_278_clause_4_000_000_dong_den_50_000,crime_278,article_278,278,article_278_clause_4,Clause,000.000 đồng đến 50.000,000.000,50.000,vnd,000 000 dong den 50 000
threshold_article_278_clause_4_000_dong,crime_278,article_278,278,article_278_clause_4,Clause,000 đồng,000,,vnd,000 dong
threshold_article_278_clause_1_point_b_61_tro_len,crime_278,article_278,278,article_278_clause_1_point_b,Point,61% trở lên,61,,percent,61 tro len
threshold_article_278_clause_1_point_c_tu_61_den_121,crime_278,article_278,278,article_278_clause_1_point_c,Point,từ 61% đến 121%,61,121,percent,tu 61 den 121
threshold_article_278_clause_1_point_d_000_000_dong_den,crime_278,article_278,278,article_278_clause_1_point_d,Point,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_278_clause_1_point_d_000_000_dong,crime_278,article_278,278,article_278_clause_1_point_d,Point,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_278_clause_2_point_b_tu_122_den_200,crime_278,article_278,278,article_278_clause_2_point_b,Point,từ 122% đến 200%,122,200,percent,tu 122 den 200
threshold_article_278_clause_2_point_c_000_000_dong_den,crime_278,article_278,278,article_278_clause_2_point_c,Point,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_278_clause_2_point_c_000_000_dong,crime_278,article_278,278,article_278_clause_2_point_c,Point,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_278_clause_3_point_b_201_tro_len,crime_278,article_278,278,article_278_clause_3_point_b,Point,201% trở lên,201,,percent,201 tro len
threshold_article_278_clause_3_point_c_000_000_dong_tro_len,crime_278,article_278,278,article_278_clause_3_point_c,Point,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_condition_article_279_clause_2_point_b_61_tro_len,crime_279,article_279,279,condition_article_279_clause_2_point_b,Condition,61% trở lên,61,,percent,61 tro len
threshold_condition_article_279_clause_2_point_c_tu_61_den_121,crime_279,article_279,279,condition_article_279_clause_2_point_c,Condition,từ 61% đến 121%,61,121,percent,tu 61 den 121
threshold_condition_article_279_clause_2_point_d_000_000_dong_den,crime_279,article_279,279,condition_article_279_clause_2_point_d,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_279_clause_2_point_d_000_000_dong,crime_279,article_279,279,condition_article_279_clause_2_point_d,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_279_clause_3_point_b_tu_122_den_200,crime_279,article_279,279,condition_article_279_clause_3_point_b,Condition,từ 122% đến 200%,122,200,percent,tu 122 den 200
threshold_condition_article_279_clause_3_point_c_000_000_dong_den,crime_279,article_279,279,condition_article_279_clause_3_point_c,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_279_clause_3_point_c_000_000_dong,crime_279,article_279,279,condition_article_279_clause_3_point_c,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_279_clause_4_point_b_201_tro_len,crime_279,article_279,279,condition_article_279_clause_4_point_b,Condition,201% trở lên,201,,percent,201 tro len
threshold_condition_article_279_clause_4_point_c_000_000_dong_tro_len,crime_279,article_279,279,condition_article_279_clause_4_point_c,Condition,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_279_clause_2_000_000_dong_den,crime_279,article_279,279,article_279_clause_2,Clause,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_279_clause_2_000_000_dong,crime_279,article_279,279,article_279_clause_2,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_279_clause_2_61_tro_len,crime_279,article_279,279,article_279_clause_2,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_279_clause_2_tu_61_den_121,crime_279,article_279,279,article_279_clause_2,Clause,từ 61% đến 121%,61,121,percent,tu 61 den 121
threshold_article_279_clause_3_000_000_dong_den,crime_279,article_279,279,article_279_clause_3,Clause,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_279_clause_3_000_000_dong,crime_279,article_279,279,article_279_clause_3,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_279_clause_3_tu_122_den_200,crime_279,article_279,279,article_279_clause_3,Clause,từ 122% đến 200%,122,200,percent,tu 122 den 200
threshold_article_279_clause_4_000_000_dong_tro_len,crime_279,article_279,279,article_279_clause_4,Clause,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_279_clause_4_201_tro_len,crime_279,article_279,279,article_279_clause_4,Clause,201% trở lên,201,,percent,201 tro len
threshold_article_279_clause_2_point_b_61_tro_len,crime_279,article_279,279,article_279_clause_2_point_b,Point,61% trở lên,61,,percent,61 tro len
threshold_article_279_clause_2_point_c_tu_61_den_121,crime_279,article_279,279,article_279_clause_2_point_c,Point,từ 61% đến 121%,61,121,percent,tu 61 den 121
threshold_article_279_clause_2_point_d_000_000_dong_den,crime_279,article_279,279,article_279_clause_2_point_d,Point,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_279_clause_2_point_d_000_000_dong,crime_279,article_279,279,article_279_clause_2_point_d,Point,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_279_clause_3_point_b_tu_122_den_200,crime_279,article_279,279,article_279_clause_3_point_b,Point,từ 122% đến 200%,122,200,percent,tu 122 den 200
threshold_article_279_clause_3_point_c_000_000_dong_den,crime_279,article_279,279,article_279_clause_3_point_c,Point,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_279_clause_3_point_c_000_000_dong,crime_279,article_279,279,article_279_clause_3_point_c,Point,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_279_clause_4_point_b_201_tro_len,crime_279,article_279,279,article_279_clause_4_point_b,Point,201% trở lên,201,,percent,201 tro len
threshold_article_279_clause_4_point_c_000_000_dong_tro_len,crime_279,article_279,279,article_279_clause_4_point_c,Point,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_condition_article_280_clause_2_point_b_61_tro_len,crime_280,article_280,280,condition_article_280_clause_2_point_b,Condition,61% trở lên,61,,percent,61 tro len
threshold_condition_article_280_clause_2_point_c_tu_61_den_121,crime_280,article_280,280,condition_article_280_clause_2_point_c,Condition,từ 61% đến 121%,61,121,percent,tu 61 den 121
threshold_condition_article_280_clause_2_point_d_000_000_dong_den,crime_280,article_280,280,condition_article_280_clause_2_point_d,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_280_clause_2_point_d_000_000_dong,crime_280,article_280,280,condition_article_280_clause_2_point_d,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_280_clause_3_point_b_tu_122_den_200,crime_280,article_280,280,condition_article_280_clause_3_point_b,Condition,từ 122% đến 200%,122,200,percent,tu 122 den 200
threshold_condition_article_280_clause_3_point_c_000_000_dong_den,crime_280,article_280,280,condition_article_280_clause_3_point_c,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_280_clause_3_point_c_000_000_dong,crime_280,article_280,280,condition_article_280_clause_3_point_c,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_280_clause_4_point_b_201_tro_len,crime_280,article_280,280,condition_article_280_clause_4_point_b,Condition,201% trở lên,201,,percent,201 tro len
threshold_condition_article_280_clause_4_point_c_000_000_dong_tro_len,crime_280,article_280,280,condition_article_280_clause_4_point_c,Condition,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_280_clause_2_000_000_dong_den,crime_280,article_280,280,article_280_clause_2,Clause,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_280_clause_2_000_000_dong,crime_280,article_280,280,article_280_clause_2,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_280_clause_2_61_tro_len,crime_280,article_280,280,article_280_clause_2,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_280_clause_2_tu_61_den_121,crime_280,article_280,280,article_280_clause_2,Clause,từ 61% đến 121%,61,121,percent,tu 61 den 121
threshold_article_280_clause_3_000_000_dong_den,crime_280,article_280,280,article_280_clause_3,Clause,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_280_clause_3_000_000_dong,crime_280,article_280,280,article_280_clause_3,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_280_clause_3_tu_122_den_200,crime_280,article_280,280,article_280_clause_3,Clause,từ 122% đến 200%,122,200,percent,tu 122 den 200
threshold_article_280_clause_4_000_000_dong_tro_len,crime_280,article_280,280,article_280_clause_4,Clause,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_280_clause_4_201_tro_len,crime_280,article_280,280,article_280_clause_4,Clause,201% trở lên,201,,percent,201 tro len
threshold_article_280_clause_2_point_b_61_tro_len,crime_280,article_280,280,article_280_clause_2_point_b,Point,61% trở lên,61,,percent,61 tro len
threshold_article_280_clause_2_point_c_tu_61_den_121,crime_280,article_280,280,article_280_clause_2_point_c,Point,từ 61% đến 121%,61,121,percent,tu 61 den 121
threshold_article_280_clause_2_point_d_000_000_dong_den,crime_280,article_280,280,article_280_clause_2_point_d,Point,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_280_clause_2_point_d_000_000_dong,crime_280,article_280,280,article_280_clause_2_point_d,Point,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_280_clause_3_point_b_tu_122_den_200,crime_280,article_280,280,article_280_clause_3_point_b,Point,từ 122% đến 200%,122,200,percent,tu 122 den 200
threshold_article_280_clause_3_point_c_000_000_dong_den,crime_280,article_280,280,article_280_clause_3_point_c,Point,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_280_clause_3_point_c_000_000_dong,crime_280,article_280,280,article_280_clause_3_point_c,Point,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_280_clause_4_point_b_201_tro_len,crime_280,article_280,280,article_280_clause_4_point_b,Point,201% trở lên,201,,percent,201 tro len
threshold_article_280_clause_4_point_c_000_000_dong_tro_len,crime_280,article_280,280,article_280_clause_4_point_c,Point,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_condition_article_281_clause_1_000_000_dong_den,crime_281,article_281,281,condition_article_281_clause_1,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_281_clause_1_000_000_dong,crime_281,article_281,281,condition_article_281_clause_1,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_281_clause_1_61_tro_len,crime_281,article_281,281,condition_article_281_clause_1,Condition,61% trở lên,61,,percent,61 tro len
threshold_condition_article_281_clause_1_tu_61_den_121,crime_281,article_281,281,condition_article_281_clause_1,Condition,từ 61% đến 121%,61,121,percent,tu 61 den 121
threshold_condition_article_281_clause_4_000_000_dong_den_50_000,crime_281,article_281,281,condition_article_281_clause_4,Condition,000.000 đồng đến 50.000,000.000,50.000,vnd,000 000 dong den 50 000
threshold_condition_article_281_clause_4_000_dong,crime_281,article_281,281,condition_article_281_clause_4,Condition,000 đồng,000,,vnd,000 dong
threshold_condition_article_281_clause_2_point_b_tu_122_den_200,crime_281,article_281,281,condition_article_281_clause_2_point_b,Condition,từ 122% đến 200%,122,200,percent,tu 122 den 200
threshold_condition_article_281_clause_2_point_c_000_000_dong_den,crime_281,article_281,281,condition_article_281_clause_2_point_c,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_281_clause_2_point_c_000_000_dong,crime_281,article_281,281,condition_article_281_clause_2_point_c,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_281_clause_3_point_b_201_tro_len,crime_281,article_281,281,condition_article_281_clause_3_point_b,Condition,201% trở lên,201,,percent,201 tro len
threshold_condition_article_281_clause_3_point_c_000_000_dong_tro_len,crime_281,article_281,281,condition_article_281_clause_3_point_c,Condition,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_281_clause_1_000_000_dong_den,crime_281,article_281,281,article_281_clause_1,Clause,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_281_clause_1_000_000_dong,crime_281,article_281,281,article_281_clause_1,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_281_clause_1_61_tro_len,crime_281,article_281,281,article_281_clause_1,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_281_clause_1_tu_61_den_121,crime_281,article_281,281,article_281_clause_1,Clause,từ 61% đến 121%,61,121,percent,tu 61 den 121
threshold_article_281_clause_2_000_000_dong_den,crime_281,article_281,281,article_281_clause_2,Clause,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_281_clause_2_000_000_dong,crime_281,article_281,281,article_281_clause_2,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_281_clause_2_tu_122_den_200,crime_281,article_281,281,article_281_clause_2,Clause,từ 122% đến 200%,122,200,percent,tu 122 den 200
threshold_article_281_clause_3_000_000_dong_tro_len,crime_281,article_281,281,article_281_clause_3,Clause,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_281_clause_3_201_tro_len,crime_281,article_281,281,article_281_clause_3,Clause,201% trở lên,201,,percent,201 tro len
threshold_article_281_clause_4_000_000_dong_den_50_000,crime_281,article_281,281,article_281_clause_4,Clause,000.000 đồng đến 50.000,000.000,50.000,vnd,000 000 dong den 50 000
threshold_article_281_clause_4_000_dong,crime_281,article_281,281,article_281_clause_4,Clause,000 đồng,000,,vnd,000 dong
threshold_article_281_clause_2_point_b_tu_122_den_200,crime_281,article_281,281,article_281_clause_2_point_b,Point,từ 122% đến 200%,122,200,percent,tu 122 den 200
threshold_article_281_clause_2_point_c_000_000_dong_den,crime_281,article_281,281,article_281_clause_2_point_c,Point,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_281_clause_2_point_c_000_000_dong,crime_281,article_281,281,article_281_clause_2_point_c,Point,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_281_clause_3_point_b_201_tro_len,crime_281,article_281,281,article_281_clause_3_point_b,Point,201% trở lên,201,,percent,201 tro len
threshold_article_281_clause_3_point_c_000_000_dong_tro_len,crime_281,article_281,281,article_281_clause_3_point_c,Point,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_condition_article_282_clause_4_000_000_dong_den_100_000,crime_282,article_282,282,condition_article_282_clause_4,Condition,000.000 đồng đến 100.000,000.000,100.000,vnd,000 000 dong den 100 000
threshold_condition_article_282_clause_4_000_dong,crime_282,article_282,282,condition_article_282_clause_4,Condition,000 đồng,000,,vnd,000 dong
threshold_condition_article_282_clause_2_point_c_tu_31_den_60,crime_282,article_282,282,condition_article_282_clause_2_point_c,Condition,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_condition_article_282_clause_2_point_d_000_000_dong_den,crime_282,article_282,282,condition_article_282_clause_2_point_d,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_282_clause_2_point_d_000_000_dong,crime_282,article_282,282,condition_article_282_clause_2_point_d,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_282_clause_3_point_b_61_tro_len,crime_282,article_282,282,condition_article_282_clause_3_point_b,Condition,61% trở lên,61,,percent,61 tro len
threshold_condition_article_282_clause_3_point_c_31_tro_len,crime_282,article_282,282,condition_article_282_clause_3_point_c,Condition,31% trở lên,31,,percent,31 tro len
threshold_condition_article_282_clause_3_point_d_000_000_dong_tro_len,crime_282,article_282,282,condition_article_282_clause_3_point_d,Condition,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_282_clause_2_000_000_dong_den,crime_282,article_282,282,article_282_clause_2,Clause,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_282_clause_2_000_000_dong,crime_282,article_282,282,article_282_clause_2,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_282_clause_2_tu_31_den_60,crime_282,article_282,282,article_282_clause_2,Clause,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_282_clause_3_000_000_dong_tro_len,crime_282,article_282,282,article_282_clause_3,Clause,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_282_clause_3_61_tro_len,crime_282,article_282,282,article_282_clause_3,Clause,61% trở lên,61,,percent,61 tro len
threshold_article_282_clause_3_31_tro_len,crime_282,article_282,282,article_282_clause_3,Clause,31% trở lên,31,,percent,31 tro len
threshold_article_282_clause_4_000_000_dong_den_100_000,crime_282,article_282,282,article_282_clause_4,Clause,000.000 đồng đến 100.000,000.000,100.000,vnd,000 000 dong den 100 000
threshold_article_282_clause_4_000_dong,crime_282,article_282,282,article_282_clause_4,Clause,000 đồng,000,,vnd,000 dong
threshold_article_282_clause_2_point_c_tu_31_den_60,crime_282,article_282,282,article_282_clause_2_point_c,Point,từ 31% đến 60%,31,60,percent,tu 31 den 60
threshold_article_282_clause_2_point_d_000_000_dong_den,crime_282,article_282,282,article_282_clause_2_point_d,Point,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_282_clause_2_point_d_000_000_dong,crime_282,article_282,282,article_282_clause_2_point_d,Point,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_282_clause_3_point_b_61_tro_len,crime_282,article_282,282,article_282_clause_3_point_b,Point,61% trở lên,61,,percent,61 tro len
threshold_article_282_clause_3_point_c_31_tro_len,crime_282,article_282,282,article_282_clause_3_point_c,Point,31% trở lên,31,,percent,31 tro len
threshold_article_282_clause_3_point_d_000_000_dong_tro_len,crime_282,article_282,282,article_282_clause_3_point_d,Point,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_283_clause_1_000_000_dong_den_300_000,crime_283,article_283,283,article_283_clause_1,Clause,000.000 đồng đến 300.000,000.000,300.000,vnd,000 000 dong den 300 000
threshold_article_283_clause_1_000_dong,crime_283,article_283,283,article_283_clause_1,Clause,000 đồng,000,,vnd,000 dong
threshold_article_283_clause_2_000_000_dong_den_1_000,crime_283,article_283,283,article_283_clause_2,Clause,000.000 đồng đến 1.000,000.000,1.000,vnd,000 000 dong den 1 000
threshold_article_283_clause_2_000_000_dong,crime_283,article_283,283,article_283_clause_2,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_283_clause_3_000_000_dong_den_3_000,crime_283,article_283,283,article_283_clause_3,Clause,000.000 đồng đến 3.000,000.000,3.000,vnd,000 000 dong den 3 000
threshold_article_283_clause_3_000_000_dong,crime_283,article_283,283,article_283_clause_3,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_284_clause_1_000_000_dong_den_200_000,crime_284,article_284,284,article_284_clause_1,Clause,000.000 đồng đến 200.000,000.000,200.000,vnd,000 000 dong den 200 000
threshold_article_284_clause_1_000_dong,crime_284,article_284,284,article_284_clause_1,Clause,000 đồng,000,,vnd,000 dong
threshold_article_284_clause_2_000_000_dong_den_500_000,crime_284,article_284,284,article_284_clause_2,Clause,000.000 đồng đến 500.000,000.000,500.000,vnd,000 000 dong den 500 000
threshold_article_284_clause_2_000_dong,crime_284,article_284,284,article_284_clause_2,Clause,000 đồng,000,,vnd,000 dong
threshold_article_284_clause_3_000_000_dong_den_1_500,crime_284,article_284,284,article_284_clause_3,Clause,000.000 đồng đến 1.500,000.000,1.500,vnd,000 000 dong den 1 500
threshold_article_284_clause_3_000_000_dong,crime_284,article_284,284,article_284_clause_3,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_285_clause_4_000_000_dong_den_100_000,crime_285,article_285,285,condition_article_285_clause_4,Condition,000.000 đồng đến 100.000,000.000,100.000,vnd,000 000 dong den 100 000
threshold_condition_article_285_clause_4_000_dong,crime_285,article_285,285,condition_article_285_clause_4,Condition,000 đồng,000,,vnd,000 dong
threshold_condition_article_285_clause_2_point_d_000_000_dong_den,crime_285,article_285,285,condition_article_285_clause_2_point_d,Condition,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_condition_article_285_clause_2_point_d_000_000_dong,crime_285,article_285,285,condition_article_285_clause_2_point_d,Condition,000.000 đồng,000.000,,vnd,000 000 dong
threshold_condition_article_285_clause_3_point_a_000_000_dong_tro_len,crime_285,article_285,285,condition_article_285_clause_3_point_a,Condition,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_condition_article_285_clause_3_point_b_000_000_dong_tro_len,crime_285,article_285,285,condition_article_285_clause_3_point_b,Condition,000.000 đồng trở lên,000.000,,vnd,000 000 dong tro len
threshold_article_285_clause_1_000_000_dong_den_100_000,crime_285,article_285,285,article_285_clause_1,Clause,000.000 đồng đến 100.000,000.000,100.000,vnd,000 000 dong den 100 000
threshold_article_285_clause_1_000_dong,crime_285,article_285,285,article_285_clause_1,Clause,000 đồng,000,,vnd,000 dong
threshold_article_285_clause_2_000_000_dong_den_500_000,crime_285,article_285,285,article_285_clause_2,Clause,000.000 đồng đến 500.000,000.000,500.000,vnd,000 000 dong den 500 000
threshold_article_285_clause_2_000_dong,crime_285,article_285,285,article_285_clause_2,Clause,000 đồng,000,,vnd,000 dong
threshold_article_285_clause_2_000_000_dong_den,crime_285,article_285,285,article_285_clause_2,Clause,000.000 đồng đến,000.000,,vnd,000 000 dong den
threshold_article_285_clause_2_000_000_dong,crime_285,article_285,285,article_285_clause_2,Clause,000.000 đồng,000.000,,vnd,000 000 dong
threshold_article_285_clause_3_000_000_dong_den_1_000,crime_285,article_285,285,article_285_clause_3,Clause,000.000 đồng đến 1.000,000.000,1.000,vnd,000 000 dong den 1 000
